keyword,product_id,url_produk
serum wajah,100741318808,https://www.tokopedia.com/animateofficial/animate-facial-essence-serum-animate-vitamin-e-mencerahkan-kulit-wajah-kusam-1731899592275690744?extParam=ivf%3Dtrue%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,100267877112,https://www.tokopedia.com/jestham-etham/jestham-triple-serum-platinum-perawatan-wajah-mencerahkan-dan-mengencangkan-1730282774941762997?extParam=ivf%3Dfalse%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,103463797522,https://www.tokopedia.com/wardah-official/wardah-perfect-bright-perfectyl-vitamin-c-pore-perfecting-c-glow-serum-micro-peeling-serum-mencerahkan-dan-menghaluskan-kulit-serta-mengecilkan-pori-pori-skincare-1730830967581935511-1735979297511081879?extParam=ivf%3Dfalse%26keyword%3Dserum+wajah%26src%3Dsearch%26whid%3D17497873
serum wajah,102455590996,https://www.tokopedia.com/favbeautyofficial/fav-beauty-yogurt-peel-off-mask-100gr-bundling-isi-2-brightening-firming-skin-barrier-acne-care-masker-wajah-mencerahkan-exfoliasi-muka-skincare-pemutih-masker-jerawat-anti-aging-penuaan-menjaga-skin-barrier-1732944163435152984?extParam=ivf%3Dtrue%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,102818850804,https://www.tokopedia.com/glad2glowindo-443/new-glad2glow-glowing-bundle-all-in-1-2-3-4-5-pcs-skincare-paket-brightening-toner-brightening-moisturizer-cleanser-brightening-serum-mencerahkan-wajah-melembabkan-kulit-skincare-skincare-memutihkan-dan-glowing-scinker-memutihkan-wajah-tone-cream-1733928201131689250?extParam=ivf%3Dtrue%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,102681700598,https://www.tokopedia.com/nuface/fyc-3in1-5in1-6in1-nuface-skincare-set-brightening-acne-prone-youthful-triple-c-serum-retinol-set-perawatan-wajah-facial-membersihkan-kulit-secara-menyeluruh-mencerahkan-wajah-serta-menutrisi-kulit-kering-kusam-berjerawat-berminyak-aging-flek-hitam-1733559491453093421?extParam=ivf%3Dfalse%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,100313913898,https://www.tokopedia.com/glad2glowindo-443/glad2glow-day-night-renew-bundle-4in1-4-pcs-barrier-skincare-paket-brightening-moisturizer-retinol-moisturizer-brightening-serum-peeling-serum-ceramide-kering-membersihkan-wajah-acid-mencerahkan-vitamin-tone-cream-wajah-skincare-murah-1730307054325761314?extParam=ivf%3Dtrue%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,100274011506,https://www.tokopedia.com/theoriginote/the-originote-acne-b5-serum-treatment-serum-membantu-memudarkan-wajah-berjerawat-with-salicylic-acid-tamanu-oil-tetes-ceramide-hyaluronic-berminyak-menyembuhkan-jerawat-barrier-anti-acne-pore-wajah-acne-treatment-acid-mengurangi-bekas-jerawat-hydrating-1729417210443237832?extParam=ivf%3Dfalse%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,100271293541,https://www.tokopedia.com/azarinecosmetics/azarine-hydramax-c-sunscreen-serum-spf50-pa-40ml-acid-hyaluronic-facial-berminyak-extract-liquid-perawatan-wajah-1729417202795842456?extParam=ivf%3Dfalse%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,100268462383,https://www.tokopedia.com/bioaquaofficialshop/glowing-anti-dark-spot-4in1-bundle-bioaqua-symwhite-377-glowing-bringtening-wajah-glowing-skin-care-sets-moisturizer-mencerahkan-50g-serum-30ml-toner-120ml-cleanser-100g-bpom-1729595186332338585?extParam=ivf%3Dfalse%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,100268462312,https://www.tokopedia.com/bioaquaofficialshop/12pcs-bpom-bioaqua-sheet-mask-natural-serum-series-facial-treatment-masker-wajah-wamit-arbutin-hydrating-1729384754708514201?extParam=ivf%3Dfalse%26keyword%3Dserum+wajah%26src%3Dsearch
serum wajah,103085918474,https://www.tokopedia.com/glad2glowindo-443/2pcs-live-88k-glad2glow-exfo-acne-pads-centella-salicylic-acid-exfoliating-wajah-anti-acne-jerawat-mencerahkan-dull-skin-sensitif-serum-membantu-mencerahkan-clean-melembutkan-bha-aha-acid-glycolic-kotoran-lactic-mengelupas-muka-pencerah-niacinamide-1734537377981826338?extParam=ivf%3Dtrue%26keyword%3Dserum+wajah%26src%3Dsearch
